work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
2022,Executive,Full Time,Data Engineer,242000,USD,242000,United States,WFH,United States,Medium,Data Engineer
2022,Executive,Full Time,Data Engineer,200000,USD,200000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,50000,GBP,61566,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,30000,GBP,36940,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Mid Level,Full Time,Data Engineer,60000,GBP,73880,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,40000,GBP,49253,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,165220,USD,165220,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,120160,USD,120160,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Analyst,124190,USD,124190,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,90320,USD,90320,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,181940,USD,181940,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,132320,USD,132320,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,220110,USD,220110,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,160080,USD,160080,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,180000,USD,180000,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,120000,USD,120000,United States,WFO,United States,Large,Data Scientist
2022,Mid Level,Full Time,Data Analyst,126500,USD,126500,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,106260,USD,106260,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,116000,USD,116000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,99000,USD,99000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,155000,USD,155000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,120600,USD,120600,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Scientist,130000,USD,130000,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,90000,USD,90000,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Engineer,170000,USD,170000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,150000,USD,150000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,102100,USD,102100,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,84900,USD,84900,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Scientist,136620,USD,136620,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,99360,USD,99360,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,90000,GBP,110820,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,80000,GBP,98506,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,146000,USD,146000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,123000,USD,123000,United States,WFH,United States,Medium,Data Scientist
2022,Entry Level,Full Time,Data Engineer,40000,GBP,49253,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Entry Level,Full Time,Data Engineer,35000,GBP,43096,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Executive,Full Time,Data Analyst,130000,USD,130000,United States,WFH,United States,Medium,Data Analyst
2022,Executive,Full Time,Data Analyst,110000,USD,110000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,170000,USD,170000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,135000,USD,135000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Science Manager,161342,USD,161342,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Science Manager,137141,USD,137141,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,167000,USD,167000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,123000,USD,123000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,60000,GBP,73880,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,50000,GBP,61566,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,211500,USD,211500,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,138600,USD,138600,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Architect,192400,USD,192400,Canada,WFH,Canada,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,90700,USD,90700,Canada,WFH,Canada,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,130000,USD,130000,Canada,WFH,Canada,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,61300,USD,61300,Canada,WFH,Canada,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,130000,USD,130000,Canada,WFH,Canada,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,61300,USD,61300,Canada,WFH,Canada,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFO,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,113000,USD,113000,United States,WFO,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Scientist,150000,USD,150000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,95550,USD,95550,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Analyst,167000,USD,167000,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,115500,USD,115500,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,112900,USD,112900,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,90320,USD,90320,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,112900,USD,112900,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,90320,USD,90320,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,165400,USD,165400,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,132320,USD,132320,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,243900,USD,243900,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,156600,USD,156600,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,136600,USD,136600,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,109280,USD,109280,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,128875,USD,128875,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,93700,USD,93700,United States,WFH,United States,Medium,Data Engineer
2022,Executive,Full Time,Head of Data Science,224000,USD,224000,United States,WFH,United States,Medium,Data Scientist
2022,Executive,Full Time,Head of Data Science,167875,USD,167875,United States,WFH,United States,Medium,Data Scientist
2022,Executive,Full Time,Analytics Engineer,175000,USD,175000,United States,WFH,United States,Medium,Data Analyst
2022,Executive,Full Time,Analytics Engineer,135000,USD,135000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,209100,USD,209100,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,154600,USD,154600,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,180000,USD,180000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,205300,USD,205300,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,140400,USD,140400,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,176000,USD,176000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,144000,USD,144000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,200100,USD,200100,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,70500,USD,70500,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,54000,USD,54000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,205300,USD,205300,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,140400,USD,140400,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Analytics Engineer,205300,USD,205300,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Analytics Engineer,184700,USD,184700,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,175100,USD,175100,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,140250,USD,140250,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,116150,USD,116150,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,99050,USD,99050,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,145000,USD,145000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,112900,USD,112900,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,90320,USD,90320,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,85000,USD,85000,Canada,WFO,Canada,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,75000,USD,75000,Canada,WFO,Canada,Medium,Data Analyst
2022,Senior Level,Full Time,Machine Learning Engineer,214000,USD,214000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,192600,USD,192600,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,266400,USD,266400,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,213120,USD,213120,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,155000,USD,155000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,115000,USD,115000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,141300,USD,141300,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,102100,USD,102100,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Analyst,115934,USD,115934,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,81666,USD,81666,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Engineer,206699,USD,206699,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,99100,USD,99100,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,110500,USD,110500,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Analyst,50000,GBP,61566,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,35000,GBP,43096,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,80000,USD,80000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,60000,USD,60000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Architect,192564,USD,192564,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,144854,USD,144854,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,230000,USD,230000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,150000,USD,150000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Analytics Manager,150260,USD,150260,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analytics Manager,109280,USD,109280,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,170000,USD,170000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,150000,USD,150000,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Scientist,160000,USD,160000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,130000,USD,130000,United States,WFH,United States,Medium,Data Scientist
2022,Entry Level,Full Time,Data Analyst,67000,USD,67000,Canada,WFO,Canada,Medium,Data Analyst
2022,Entry Level,Full Time,Data Analyst,52000,USD,52000,Canada,WFO,Canada,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,154000,USD,154000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,126000,USD,126000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,129000,USD,129000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,99000,USD,99000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Scientist,210000,USD,210000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,140000,USD,140000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,210000,USD,210000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,140000,USD,140000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,210000,USD,210000,United States,WFH,United States,Medium,Data Scientist
